Description,Specification,Ratings,Price,Original_price,Discount,Reviews
"MICROSOFT Laptop Go 3 Intel Core i5 12th Gen 1235U - (16 GB/256 GB SSD/Windows 11 Home) XKQ-00046 Thin and Light Laptop  (12.4 Inch, Platinum, 1.13 Kg)","[['Sales Package', '1U Surface Laptop, 1U PSU, 1U Warranty & Compliance Guide'], ['Model Number', 'XKQ-00046'], ['Part Number', 'XKQ-00046'], ['Model Name', 'Surface Laptop Go 3'], ['Series', 'Laptop Go 3'], ['Color', 'Platinum'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 15 Hours'], ['MS Office Provided', 'No']]","['4.2', '3.8']","['₹99,990']","['₹1,00,999']",[],"['(13)', '(89)']"
"Lenovo V15 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/DOS) V15 G2 ALC Thin and Light Laptop  (15.6 Inch, Black, 1.7 Kg)","[['Sales Package', 'Laptop, User manual, Adapter'], ['Model Number', 'V15 G2 ALC'], ['Part Number', '82KDA01YIH'], ['Model Name', 'V15 G2 ALC'], ['Series', 'V15'], ['Color', 'Black'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 7.5 Hours'], ['Battery Cell', '2 Cell'], ['MS Office Provided', 'No']]","['3.8', '3.8', '4', '4']","['₹35,490']","['₹66,744']",['46% off'],"['39 Ratings & 9 Reviews', '(39)', '(73)', '(3,956)']"
"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/85 W) 15IAH7 Gaming Laptop  (15.6 Inch, Grey, 2.31 Kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15IAH7'], ['Part Number', '82S90157IN'], ['Model Name', '15IAH7'], ['Series', 'IdeaPad Gaming 3'], ['Color', 'Grey'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Backup', 'Upto 7.7 hours'], ['MS Office Provided', 'No'], ['TGP', '85 W']]","['4.3', '4.3', '3.8', '4.4']","['₹74,990']","['₹90,000']",['16% off'],"['410 Ratings & 53 Reviews', '(410)', '(81)', '(3,941)']"
"HP AMD Ryzen 5 Octa Core - (16 GB/512 GB SSD/Windows 11 Home) 15-eh2047au Laptop  (15.6 inch, Silver, With MS Office)","[['Sales Package', '?Laptop, Power Adapter'], ['Model Number', '15-eh2047au'], ['Part Number', '7K0L9PAACJ'], ['Model Name', 'Pavilion 15'], ['Color', 'Silver'], ['Type', 'Laptop'], ['Suitable For', 'Learning, Entertainment, Performance'], ['Battery Backup', '3 Hours'], ['MS Office Provided', 'Yes']]","['3.9', '4.4']","['₹59,999']","['₹71,500']",['16% off'],"['(2,662)', '(1,365)']"
"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz/50 TGP) M6500QC-HN542WS Gaming Laptop  (15.6 inch, Cool Silver, 1.80 kg, With MS Office)","[['Sales Package', 'Laptop, Adaptor & Manual'], ['Model Number', 'M6500QC-HN542WS'], ['Part Number', '90NB0YN2-M000B0'], ['Model Name', 'M6500QC-HN542WS'], ['Series', 'Vivobook Pro 15 For Creator,'], ['Color', 'Cool Silver'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming, Processing & Multitasking'], ['Battery Backup', 'Upto 6 Hrs.'], ['MS Office Provided', 'Yes'], ['TGP', '50 TGP']]","['3.8', '3.8', '4.5', '4.6']","['₹71,000']","['₹85,500']",['16% off'],"['10 Ratings & 1 Reviews', '(10)', '(225)', '(5)']"
"DELL G15 Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti/120 Hz) G15-5520 Gaming Laptop  (15.6 Inch, Dark Shadow Grey, 2.57 kg, With MS Office)",[],"['3.7', '3.7', '4.5', '3.8']","['₹1,08,000']","['₹1,38,623']",['22% off'],"['44 Ratings & 7 Reviews', '(44)', '(333)', '(31)']"
"DELL Intel Core i5 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) G15 5530 Gaming Laptop  (15.6 Inch, Dark Shadow Grey, 3.31 Kg, With MS Office)","[['Sales Package', '1 Laptop:: 2 User manual :: 3 Adaptar'], ['Model Number', 'G15 5530'], ['Part Number', 'GN5530D83M6002ORB1'], ['Model Name', 'Gaming 5530'], ['Color', 'Dark Shadow Grey'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Backup', 'Upto 4 Hours'], ['MS Office Provided', 'Yes']]","['4', '4', '3.8', '3.8']","['₹89,649']","['₹1,23,927']",['27% off'],"['5 Ratings & 1 Reviews', '(5)', '(81)', '(56)']"
"HP Pavilion Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3018TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.75 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adapter, Warranty Documents, User Manual'], ['Model Number', '15-eg3018TU'], ['Part Number', '87B57PA#ACJ'], ['Model Name', '15-eg3018TU'], ['Series', 'Pavilion'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '3.9', '4.4']","['₹75,990']","['₹99,500']",['23% off'],"['223 Ratings & 14 Reviews', '(223)', '(2,662)', '(28)']"
"HP 15s (2023) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0029AU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.75 Kg, With MS Office)",[],"['4.3', '4.3', '3.9', '4.1']","['₹46,190']","['₹57,969']",['20% off'],"['37 Ratings & 4 Reviews', '(37)', '(2,662)', '(3,529)']"
"Acer Predator Helios 300 Intel Core i7 10th Gen 10870H - (16 GB/2 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2070 with Max-Q Design/240 Hz) PH315-53-7739 Gaming Laptop  (15.6 inch, Abyssal Black, 2.5 kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'PH315-53-7739'], ['Part Number', 'NH.QA5SI.004'], ['Series', 'Predator Helios 300'], ['Color', 'Abyssal Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Power Supply', '230 W AC Adapter'], ['Battery Cell', '4 cell'], ['MS Office Provided', 'No']]","['4.7', '4.7', '4.5', '4']","['₹1,07,079']","['₹1,50,490']",['28% off'],"['21 Ratings & 5 Reviews', '(21)', '(4,596)', '(325)']"
"Smartron t.book flex Intel Core i5 7th Gen 7Y54 - (4 GB/128 GB SSD/Windows 10 Home) T1224 2 in 1 Laptop  (12.2 inch, Orange, 1.38 kg)","[['Sales Package', '2 in 1 Laptop, Power Adapter and Cable, Type Cover Keyboard, Quick Start Guide'], ['Model Number', 'T1224'], ['Part Number', 'NA'], ['Series', 't.book flex'], ['Color', 'Orange'], ['Type', '2 in 1 Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 8 hours'], ['Power Supply', '45 W AC Adapter'], ['MS Office Provided', 'No']]","['3.9', '3.9', '4.2', '3.1']","['₹41,390']","['₹55,999']",['26% off'],"['28 Ratings & 4 Reviews', '(28)', '(1,824)', '(44)']"
"ASUS AMD Ryzen 7 Octa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® RTX™ 3050 4GB GDDR6) M6500QC-LK742WS Creator Laptop  (15.6 inch, Silver, With MS Office)","[['Sales Package', 'Laptop, Manual, Adaptor'], ['Model Number', 'M6500QC-LK742WS'], ['Part Number', '90NB0YN2-M00AM0'], ['Model Name', 'Pro 15 OLED'], ['Color', 'Silver'], ['Type', 'Creator Laptop'], ['Suitable For', 'Performance'], ['Battery Backup', '3 Hours'], ['MS Office Provided', 'Yes']]","['4.4', '4.3']","['₹74,990']","['₹99,500']",['24% off'],"['(7,035)', '(2,952)']"
"HP G9 AMD Ryzen 5 Dual Core AMD Ryzen5-5625U - (8 GB/512 GB SSD/Windows 11 Home) 255 G9 Business Laptop  (15.6 inch, Black, 1.75 kg)","[['Sales Package', 'Laptop, Power Adapter, User Guide'], ['Model Number', '255 G9'], ['Part Number', '7B1L8PA'], ['Model Name', 'Notebook'], ['Series', 'G9'], ['Color', 'Black'], ['Type', 'Business Laptop'], ['Suitable For', 'Travel & Business, Processing & Multitasking, Performance, Everyday Use, Entertainment, Learning'], ['Battery Backup', '4 hours'], ['Power Supply', '45 W USB Type-C power adapter'], ['Battery Cell', 'HP Long Life 3-cell, 41 Wh Li-ion'], ['MS Office Provided', 'No'], ['Inbuilt 4G LTE', 'No'], ['Stylus Included', 'No']]","['4.1', '4.1', '3.9', '4.2']","['₹35,990']","['₹52,251']",['31% off'],"['7 Ratings & 0 Reviews', '(7)', '(2,662)', '(4,481)']"
"MSI Katana 17 Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050/144 Hz) Katana 17 B13UCXK-256IN Gaming Laptop  (17.3 Inch, Black, 2.6 Kg)","[['Sales Package', 'Laptop, battery, power adapter, user guide'], ['Model Number', 'Katana 17 B13UCXK-256IN'], ['Part Number', '9S7-17L541-256'], ['Model Name', 'Katana 17 B13UCXK-256IN'], ['Series', 'Katana 17'], ['Color', 'Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Cell', '3 cell'], ['MS Office Provided', 'No']]","['3.7', '3.7', '4.5', '3.9']","['₹88,990']","['₹1,17,990']",['24% off'],"['3 Ratings & 0 Reviews', '(3)', '(4,596)', '(5,026)']"
"HP 15s AMD Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) 15s-eq0500AU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 KG, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15s-eq0500AU'], ['Part Number', '440L6PA#ACJ'], ['Series', '15s'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3'], ['MS Office Provided', 'Yes']]",['4.5'],"['₹24,831']","['₹44,118']",['43% off'],"['1,680 Ratings & 344 Reviews']"
"HP Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 10 Home) 15s-FR2006TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.75 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adapter, User Manuals'], ['Model Number', '15s-FR2006TU'], ['Part Number', '34W78PA#ACJ'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3-cell'], ['MS Office Provided', 'Yes']]",['4.3'],"['₹39,999']","['₹50,744']",['21% off'],"['1,399 Ratings & 145 Reviews']"
"HP Pavilion Aero (2023) AMD Ryzen 5 Hexa Core 7535U - (16 GB/512 GB SSD/Windows 11 Home) 13-BE2057AU Thin and Light Laptop  (13.3 Inch, Natural Silver, 0.97 Kg, With MS Office)","[['Sales Package', 'Laptop, battery, power adapter, user guide'], ['Model Number', '13-BE2057AU'], ['Part Number', '7S460PA#ACJ'], ['Model Name', '13-BE2057AU'], ['Series', 'Pavilion Aero (2023)'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3 cell'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '3.7', '3.8']","['₹68,790']","['₹80,314']",['14% off'],"['189 Ratings & 22 Reviews', '(189)', '(71)', '(31)']"
"Lenovo Ideapad Gaming 3 AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15ACH6 Gaming Laptop  (15.6 Inch, Shadow Black, 2.25 Kg, With MS Office)","[['Sales Package', 'Laptop, User manual, Adapter'], ['Model Number', '15ACH6'], ['Part Number', '82K2022YIN'], ['Model Name', '15ACH6'], ['Series', 'Ideapad Gaming 3'], ['Color', 'Shadow Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '3.8', '4.5']","['₹63,990']","['₹68,811']",['7% off'],"['249 Ratings & 31 Reviews', '(249)', '(81)', '(1,145)']"
"ASUS Intel Core i5 13th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 6GB RTX 4050) G614JU-N3222WS Gaming Laptop  (16 inch, Green, With MS Office)","[['Sales Package', 'Laptop, Manual, Adaptor'], ['Model Number', 'G614JU-N3222WS'], ['Part Number', '90NR0CC2-M00D20'], ['Model Name', 'ROG Strix G16'], ['Color', 'Green'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Backup', '3 Hours'], ['MS Office Provided', 'Yes']]","['3.9', '4.2']","['₹1,45,932']","['₹1,99,000']",['26% off'],"['(34)', '(3,643)']"
"ASUS AMD Ryzen 9 Octa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX RTX3060-6GB) FA506QM-HN124W Gaming Laptop  (16.6 inch, Graphite Black)","[['Sales Package', 'Laptop, Manual, Adaptor'], ['Model Number', 'FA506QM-HN124W'], ['Part Number', '90NR0607-M003K0'], ['Model Name', 'TUF Gaming A15'], ['Color', 'Graphite Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Backup', '3 Hours'], ['MS Office Provided', 'No']]","['4.3', '4.3', '4', '4.6']","['₹99,990']","['₹1,19,990']",['16% off'],"['10 Ratings & 1 Reviews', '(10)', '(325)', '(4,841)']"
"DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 15 Metal Laptop Thin and Light Laptop  (15.6 Inch, Platinum Silver Aluminium, 1.63 Kg, With MS Office)","[['Sales Package', 'Laptop, battery, adapter, cables and user manuals'], ['Model Number', 'New Inspiron 15 Metal Laptop'], ['Part Number', 'D560880WIN9S'], ['Model Name', 'Inspiron 3520'], ['Color', 'Platinum Silver Aluminium'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 7 hours'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['3.8', '3.8', '4.5', '3.9']","['₹73,589']","['₹92,390']",['20% off'],"['12 Ratings & 4 Reviews', '(12)', '(10)', '(27)']"
"DELL Intel Core i5 12th Gen 1235U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.65 kg, With MS Office)","[['Sales Package', 'Laptop, battery, adapter, cables and user manuals'], ['Model Number', 'New Inspiron 15 Laptop'], ['Part Number', 'D560917WIN9S|D560886WIN9S'], ['Model Name', 'Inspiron 3520'], ['Color', 'Platinum Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 7 hours'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['3.8', '3.8', '4', '4']","['₹55,990']","['₹79,928']",['29% off'],"['29 Ratings & 1 Reviews', '(29)', '(68)', '(73)']"
"MICROSOFT Surface Laptop 5 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) RBG-00048 Thin and Light Laptop  (13.5 Inch, Black, 1.29 Kg)","[['Sales Package', 'Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents'], ['Model Number', 'RBG-00048'], ['Part Number', 'RBG-00048'], ['Model Name', 'RBG-00048'], ['Series', 'Surface Laptop 5'], ['Color', 'Black'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 18 Hours'], ['MS Office Provided', 'No']]",['3.8'],"['₹1,72,990']","['₹1,78,999']",['3% off'],['(89)']
"MSI GP Intel Core i7 7th Gen 7700HQ - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1050) GP62 7RDX Gaming Laptop  (15.6 inch, Black, 2.4 kg)","[['Sales Package', 'Laptop, Battery, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'GP62 7RDX'], ['Part Number', '9S7-16J9C2-1243/9S7 -16J9C2-1088'], ['Model Name', 'GP62 7RDX-1243IN'], ['Series', 'GP'], ['Color', 'Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Power Supply', '135 W AC Adapter'], ['Battery Cell', '6 cell']]","['4.8', '4.8', '4.5', '4']","['₹69,911']","['₹1,12,990']",['38% off'],"['13 Ratings & 4 Reviews', '(13)', '(22,520)', '(84)']"
"Acer Aspire 3 AMD Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop  (15.6 inch, Black, 1.9 kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'A315-23'], ['Part Number', 'NX.HVTSI.008|NX.HVUSI.00P'], ['Model Name', 'A315-23'], ['Series', 'Aspire 3'], ['Color', 'Black'], ['Type', 'Laptop'], ['Suitable For', 'Entertainment, Everyday Use, Performance, Processing & Multitasking, Travel & Business'], ['Battery Backup', 'Upto 11 hours'], ['Power Supply', '45 W AC Adapter'], ['Battery Cell', '2 cell'], ['MS Office Provided', 'No']]","['4.3', '4.3', '4.4', '4.4']","['₹36,999']","['₹52,999']",['30% off'],"['384 Ratings & 42 Reviews', '(384)', '(15,663)', '(32,843)']"
"Lenovo Yoga 6 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 13ABR8 2 in 1 Laptop  (13.3 Inch, Dark Teal, 1.37 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '13ABR8'], ['Part Number', '83B2005TIN'], ['Model Name', '13ABR8'], ['Series', 'Yoga 6'], ['Color', 'Dark Teal'], ['Type', '2 in 1 Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 17 Hours'], ['Power Supply', '45W USB-C (3 Pin)'], ['MS Office Provided', 'Yes']]","['4.1', '4.1', '4.4', '4.1']","['₹75,190']","['₹1,08,190']",['30% off'],"['8 Ratings & 1 Reviews', '(8)', '(31,570)', '(241)']"
"MICROSOFT Surface Laptop 5 Intel Core i7 12th Gen 1255U - (8 GB/256 GB SSD/Windows 11 Home) RBY-00023 Thin and Light Laptop  (15 inch, Platinum, 1.56 Kg)","[['Sales Package', 'Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents'], ['Model Number', 'RBY-00023'], ['Part Number', 'RBY-00023'], ['Model Name', 'RBY-00023'], ['Series', 'Surface Laptop 5'], ['Color', 'Platinum'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 17 Hours'], ['MS Office Provided', 'No']]","['4.3', '4.1']","['₹1,34,990']","['₹1,39,999']",['3% off'],"['(109)', '(179)']"
"HP Pavilion Intel Core i5 12th Gen 1240P - (8 GB/512 GB SSD/Windows 11 Home) 15-EG2009TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.75 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, Battery, Warranty Documents, User Guide'], ['Model Number', '15-EG2009TU'], ['Part Number', '67U22PA#ACJ'], ['Model Name', '15-EG2009TU'], ['Series', 'Pavilion'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.2', '4.2', '3.9', '4.2']","['₹67,489']","['₹78,000']",['13% off'],"['631 Ratings & 59 Reviews', '(631)', '(2,662)', '(8,869)']"
"ASUS TUF Gaming A17 AMD Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) FA706IC-HX003T Gaming Laptop  (17.3 inch, Graphite Black, 2.60 kg)","[['Sales Package', 'Laptop, Power Adaptor, Battery, Warranty Documents, User Guide'], ['Model Number', 'FA706IC-HX003T'], ['Part Number', '90NR0675-M00050'], ['Model Name', 'FA706IC-HX003T'], ['Series', 'TUF Gaming A17'], ['Color', 'Graphite Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Power Supply', '180 W AC Adapter'], ['Battery Cell', '4 cell'], ['MS Office Provided', 'No']]","['4.4', '4.4', '4.4', '4.3']","['₹75,999']","['₹1,06,990']",['28% off'],"['347 Ratings & 57 Reviews', '(347)', '(2,657)', '(4,472)']"
"ASUS Vivobook Go 15 OLED (2023) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK323WS Thin and Light Laptop  (15.6 Inch, Green Grey, 1.63 Kg, With MS Office)","[['Sales Package', 'Laptop, battery, power adapter, user guide'], ['Model Number', 'E1504FA-LK323WS'], ['Part Number', '90NB0ZR3-M00HZ0'], ['Model Name', 'E1504FA-LK323WS'], ['Series', 'Vivobook Go 15 OLED (2023)'], ['Color', 'Green Grey'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['MS Office Provided', 'Yes']]","['4.4', '4.4', '4', '4.3']","['₹39,990']","['₹61,990']",['35% off'],"['1,120 Ratings & 159 Reviews', '(1,120)', '(73)', '(2,952)']"
"ASUS Intel Core i5 10th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX GTX-1650) FX506LHB - HN357W Gaming Laptop  (15.6 inch, Black)",[],"['4.5', '4.5', '4.1', '4.4']","['₹55,990']","['₹80,990']",['30% off'],"['4 Ratings & 0 Reviews', '(4)', '(59)', '(2,236)']"
"HP 15s AMD Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) 15s-gr0500AU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.74 Kg)","[['Sales Package', 'Laptop, Battery, Adapter, Cables and User Manuals'], ['Model Number', '15s-gr0500AU'], ['Part Number', '440L7PA'], ['Series', '15s'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Up to 6 Hours'], ['Power Supply', '65 W Smart AC Adapter'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'No']]","['4.3', '4.3', '4.3']","['₹43,500']","['₹54,470']",['20% off'],"['327 Ratings & 37 Reviews', '(327)', '(369)']"
"DELL G15-5530 Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050/120 Hz) 5530 Gaming Laptop  (15.6 inch, Dark Shadow Gray With Black Thermal Shelf, 2.81 kg, With MS Office)","[['Sales Package', '1U Laptop, Charging Adapter, Warranty Card, User Manual'], ['Model Number', '5530'], ['Part Number', 'GN5530N2FRY001ORB1'], ['Model Name', 'G15'], ['Series', 'G15-5530'], ['Color', 'Dark Shadow Gray With Black Thermal Shelf'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Backup', 'Upto 5 Hours'], ['Power Supply', '330W AC Adapter'], ['Battery Cell', 'Lithium-Ion'], ['MS Office Provided', 'Yes']]","['3.8', '3.8']","['₹1,09,990']","['₹1,57,790']",['30% off'],"['(81)', '(56)']"
"HP Intel Core i3 11th Gen 1125G4 - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq2627TU Thin and Light Laptop  (15.6 Inch, Jet Black, 1.69 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15s-fq2627TU'], ['Part Number', '536C3PA#ACJ'], ['Model Name', '15s-fq2627TU'], ['Color', 'Jet Black'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Power Supply', '45 W Smart AC power adapter'], ['Battery Cell', '3'], ['MS Office Provided', 'Yes']]","['4.2', '4.2', '3.9', '4.4']","['₹44,900']","['₹48,990']",['8% off'],"['617 Ratings & 60 Reviews', '(617)', '(2,500)', '(11,440)']"
"ASUS X1502ZA Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ532WS Laptop  (15.6 inch, Quiet Blue, 1.70 kg, With MS Office)",[],"['3.9', '3.9', '4.2', '3.4']","['₹48,567']","['₹70,990']",['31% off'],"['9 Ratings & 3 Reviews', '(9)', '(4,481)', '(146)']"
